Don't forget your promise.	o awen lon lawa sina e ni: sina toki e ni: sina pali e ona.
Resist!	o utala!
I love bread.	pan li pona a.
Sami was nasty.	jan Sami li jaki.
Where did you hide?	sina tawa weka tan lukin lon seme?
They're only crocodile tears.	ona li telo lukin tan ala pilin.
Can't we just ask her to go?	mi ken ala ken toki e ni tawa ona: o tawa?
I don't want to work at night.	mi wile ala pali lon tenpo pimeja.
Where can I see you?	mi ken lukin e sina lon seme?
You didn't draw your dog well.	sina sitelen pi pona ala e soweli tomo sina.
We bought a square bed.	mi kama jo e supa lape leko lon esun.
Look! Two boys are fighting.	o lukin! jan lili tu li utala.
I'm in love. Her name is Mary.	mi olin. ona li jo e nimi Mewi.
Tom has gone crazy.	jan Ton li kama nasa.
You need to help Tom.	sina wile pona e jan Ton.
How many grandchildren do you have?	sina jo e mute seme pi jan lili pi jan lili sina?
That is a pagoda.	ni li tomo palisa.
I love your smile.	sinpin lawa ona pi pilin pona li pona mute tawa mi.
Did you sleep all day?	tenpo suno ni ale la sina lape anu seme?
Eat as much as you want.	sina wile moku e moku mute la, o moku e ona.
What's he looking for?	ona li alasa e seme?
Do you have two computers?	sina jo ala jo e ilo sona tu?
He made me his heir.	ona li wile e ni: ona li kama moli la mi kama jo e ijo ona.
If you want to go to the park, you need to put on your clothes.	sina wile tawa ma lili musi la, sina o len sijelo.
How much money do we need?	mi wile e mani pi mute seme?
Mary is Tom's cousin.	mama pi jan Mewi li mama sama pi jan Ton.
He remained poor despite being a hard worker.	ona li pali mute. taso ona li awen jo lili e mani.
The largest continent on Earth is Asia.	sike ma la ma pi suli nanpa wan li ma Asija.
Has Tom broken something again?	jan Ton li pakala sin e ijo anu seme?
They work too much.	ona li pali pi mute ike.
Don't say bad things about others behind their backs.	o toki ala e ike tawa monsi jan.
The desire is very big, but the energy is gone.	wile li suli mute. taso wawa li weka.
I don't want to wash the dishes.	mi wile ala telo e poki moku.
"Do you drink coffee as soon as you wake up? ""That's right. I love coffee."""	"tenpo pi pini lape la sina moku ala moku e telo wawa? ""mi moku. telo ni li pona mute tawa mi."""
I'm glad I live in the universe where you exist.	mi pilin pona tan ni: mi lon ma ale sama sina.
I'm often mistaken for a foreigner.	tenpo mute la jan ante li pilin e ni: mi tan ma ante.
The caterpillar turned into a butterfly.	pipi linja li kama pipi pi tawa kon.
Watch this.	o lukin e ni.
I love animals.	mi olin e soweli.
Tom, I'm pregnant.	jan Ton o, mi jo e jan lili lon insa.
The dog sniffed the ground.	soweli tomo li anpa e nena kon lon ma li pilin kon.
Never have I seen such a smart child.	tenpo ala la mi lukin e jan lili sama. ona li sona mute.
A chick was sitting on Tom's head.	monsi meli li lon lawa pi jan Ton.
She'll always make sure you feel like nothing compared to her.	tenpo ale la ona li awen e ni: pilin sina la sina sama ijo ala tawa ona.
I've had to do that three times already.	tenpo tu wan pini a la mi pali e ona.
You don't have to go home, but you can't stay here.	sina ken tawa ala tomo sina, taso sina ken ala awen lon ni.
What do you have in your bag?	seme li lon poki sina?
Just between you and me, do you love my sister?	mi en sina taso la, sina olin ala olin e meli sama mi?
We have little money available for the research.	mi mute li jo e mani lili tawa alasa sona.
We are free!	ala li sinpin e mi mute a!
All of us play the piano.	mi ale li kalama e ilo nena pi kalama musi.
Do you like dancing?	tawa musi li pona tawa sina anu seme?
Come back soon.	o kama sin lon tenpo lili.
He does not have any friends.	ona li jo ala e jan pona.
Tom and Mary are playing tennis.	jan Ton en jan Mewi li musi e musi pi ilo luka linja.
I think something is wrong.	toki mi la ijo li ike.
This car was made in Japan.	jan Nijon li pali e tomo tawa ni.
The Lord is my shepherd; I shall not want.	jan sewi li lawa e mi li pana e mani tawa mi.
He's a liar.	ona li jan powe.
Is fishing from this bridge permitted?	jan li ken ala ken alasa e kala tan supa pi nasin ni pi noka suli?
I want to learn French.	mi wile kama sona e toki Kanse.
Tell Tom we don't want to go.	o toki e ni tawa jan Ton: mi mute li wile ala tawa.
Can you speak up? I don't understand you.	sina ken ala ken toki kepeken wawa mute? mi ken ala sona e sina.
It looks like rain. We had better shut the windows.	ken la, telo li kama. mi mute o pini e lupa lukin.
I got what I needed.	mi kama jo e ijo pi wile mi.
I take my bath singing.	mi telo e sijelo mi la mi kalama musi uta.
Jesus turned water into wine.	jan Jesu li pali e telo nasa tan telo.
This man is very, very old.	mije ni li jo e sike suno mute mute.
You're going to have fun.	musi li kama.
The water flows under the bridge.	telo li tawa lon anpa pi nasin linja.
My father works here.	mama mi li pali lon ni.
I wish them luck.	mi wile e pali pona tawa ona.
It was cold and we got a fire going.	tenpo pini la, lete li lon. mi mute li pali e seli.
Tom didn't write it.	jan Ton li sitelen ala e ona.
It's time to say goodbye.	"tenpo ni li lon: mi toki ""mi tawa""."
You are my slave.	sina jan pali mi.
Tom can't stay for long.	jan Ton li ken ala awen lon tenpo mute.
Will you help me with my homework?	pali mi la, sina pana ala pana e sona tawa mi?
The German translation is wrong.	toki ante pi toki Tosi li pakala.
She baptized me. She's my godmother.	ona li pana e mi tawa jan sewi. tan ni la ona li kama mama sewi mi.
I wonder why Tom didn't stay in Australia for another week.	mi wile sona e ni: jan Ton li awen ala lon ma Oselija lon sike esun sin.
The typhoon has done much harm.	tawa kon li pakala e ijo mute.
Esperanto is a huge expansion of my horizon.	toki Epelanto li suli mute e nasin lukin mi.
How long does it take to fly from Boston to Chicago?	kepeken tomo tawa kon la jan li tawa tan ma tomo Pasen tawa ma tomo Sikako lon tenpo pi suli seme?
Those kids know that.	jan lili ni li sona e ni.
What was he doing when you saw him?	sina lukin e ona la ona li pali e seme?
Thirty years have passed since then.	tan tenpo pini la, tenpo sike 30 li kama.
Our dogs were poisoned.	jan li pana e moku ike tawa soweli tomo mi. ona li moku li moli.
He saw a butterfly on the wall.	ona li lukin e pipi lon sinpin.
I'm reading my book.	mi lukin e lipu mi.
If you don't know, who does?	sina sona ala e ni la jan seme li sona?
I like the colour yellow.	jelo li pona tawa mi.
Everyone knows that two plus two equals four.	jan ali li sona e ni: tu en tu li nanpa tu tu.
Madness and knowledge are the same thing.	nasa en sona li wan.
When were potatoes introduced into Japan?	tenpo seme la kili ma li kama lon ma Nijon?
I love injera.	mi olin e pan sike.
Nazareth! Can anything good come from there?	ijo pona li ken kama tan ma tomo Nasale anu seme?
I've got everything.	mi jo e ale.
I'd like to learn German.	mi wile kama sona e toki Tosi.
Tom has a talent for music.	jan Ton li ken pali pona mute e kalama musi.
Tom, get out of this body!	jan Ton o weka tan sijelo ni!
Tom brought me a cup of tea.	jan Ton li pana e telo kasi tawa mi.
Excuse me, could you pass me the salt and pepper?	o weka e ike mi. sina ken ala ken pana e ko sin walo e ko sin pimeja tawa mi?
My toe began to bleed.	palisa noka lili mi li pana e telo loje.
He said that he'd buy something for her.	ona li toki e ni: ona li esun e ijo tawa ona.
I don't want the same thing to happen again.	mi wile ala e ni: ijo sama li kama lon tenpo sin.
You know better.	sina sona pona mute.
I have a family.	mi jo e kulupu mama.
I am full of anxiety about the future.	mi pilin monsuta tan tenpo kama.
Tom is nice to everyone.	jan Ton li pona tawa jan ale.
I hate fanatics.	jan nasa pi nasin sewi li ike mute tawa mi.
Remain seated!	o awen!
This should be enough.	ni li mute pona.
Why did you open that door?	sina open e lupa ni tan seme?
I'm really old.	tenpo mi li suli mute.
Where have Tom and Mary been all this time?	jan Ton en jan Mewi li lon seme lon tenpo ni ale?
Donald Trump has small hands.	jan Tona Tun li jo e luka lili.
Press here to increase the volume.	sina kepeken e nena ni la kalama li kama wawa.
Aw, my father's going to China.	a, mama mi li tawa ma Sonko.
I just stopped by to give you something.	mi kama li wile pana e ijo tawa sina.
Potatoes don't eat people!	kili ma li moku ala e jan a!
There is a right time for everything.	ali li jo e tenpo.
I hope that I get to come back.	wile mi la mi ken kama sin.
Thank you for the helpful suggestion.	pona! toki sina li pana e pona.
Caterpillars transform into butterflies while they're in a cocoon.	pipi waso lili li kama jo e luka waso lon selo mama.
Hear, O Israel. The Lord is our God. The Lord is One.	kulupu Isale o kute e ni. sewi li sewi mi. sewi li wan.
Are all doctors healthy?	jan ali pi pona sijelo li jo ala jo e sijelo pona?
Tom is fearless.	jan Ton li pilin monsuta tan ala.
Can you go to the seaside tomorrow?	sina ken ala ken tawa poka telo lon tenpo suno kama?
How long before the game starts?	musi li open lon tenpo pi suli seme?
This game can be fun.	musi ni li ken musi.
I'm in the car.	mi lon tomo tawa.
Can you take on the job?	sina ken ala ken jo e pali ni?
"John said, ""That's a beautiful tune."""	"jan San li toki e ni: ""ni li kalama musi pi pona kute."""
Buenos Aires is the capital of Argentina.	ijo Puwenosale li ma tomo lawa pi ma Alensina.
Write to me.	o sitelen tawa mi.
What was Tom saying?	jan Ton li toki e seme?
It's in the fridge.	ona li lon poki lete.
Where is your friend from?	jan pona sina li tan seme?
I lost sight of him on the way.	mi mute li tawa lon nasin la mi awen ala lukin e ona.
Everybody is fine.	jan ali li pona.
It snowed all night.	ko lete li kama lon tenpo pimeja pini ale.
I don't want to be negative.	mi wile ala pilin ike.
Tom got married to Mary.	jan Ton li kama mije pi jan Mewi.
I'll be back in an hour.	pini pi tenpo suli wan la mi kama sin.
You should read this.	sina wile lukin e ni.
He never reads.	tenpo ala la ona li lukin e lipu.
Go back to bed.	o tawa sin supa lape.
Tom stopped running.	jan Ton li pini tawa wawa.
Tom bought the bread.	jan Ton li esun e pan.
Why didn't you want me to come here?	tan seme la sina wile ala e ni: mi kama lon ni?
Will you be home tonight?	tenpo pimeja kama la sina lon ala lon tomo?
You must tell me.	sina wile toki e ona tawa mi.
Can't you move your stuff to the other room?	sina ken ala pana e ijo sina lon tomo ante anu seme?
Nobody except the king admires the king.	jan lawa li pona mute tawa jan ala, tawa jan lawa taso.
God created man to suffer.	jan sewi pona li pali e jan li wile e ni: jan li pilin ike.
Run!	o tawa wawa.
He doesn't know how to write a letter in English.	ona li ken ala sitelen e lipu toki kepeken toki Inli.
Tom's quite drunk.	jan Ton li nasa kin.
We were both drunk.	mi tu ale li nasa tan telo nasa.
She cannot distinguish right from wrong.	ona li ken tu ala e pona tan ike.
Tom has been stealing things.	tenpo pini la jan Ton li lanpan e ijo.
Does your sister teach there?	meli sama sina li pana e sona lon ni anu seme?
That isn't a word I'd ever use.	tenpo ala la mi kepeken nimi ni.
They look at each other but they don't talk.	ona ale li lukin e ona sama. taso ona li toki ala.
Humans are cute animals.	jan li soweli.
I won't forget you.	sina awen lon pilin mi.
He has two sisters.	mije ni li jo e meli sama tu.
It might be useful.	ken la ona li pona.
The hill glows with autumnal colors.	tenpo pi lete lili la kule li suno e nena.
I relished England.	ma Inli li pona mute a tawa mi.
He showed me his collection of butterflies.	ona li ken e ni: mi lukin e kulupu ona pi pipi waso.
The tomcat's name is Tom.	nimi soweli li soweli Ton.
His father asked everyone to be at home tomorrow.	mama mije ona li toki tawa jan ale: tenpo suno kama la o awen lon tomo.
The children drew butterflies on the wall.	jan lili li sitelen e pipi waso lon sinpin.
Tom has three brothers.	jan Ton li jo e mije sama tu wan.
I will play tennis this afternoon.	mi musi e musi pi ilo luka linja lon kama pi tenpo pimeja ni.
The window opened.	lupa suno li kama open.
In mathematics, he is an ace.	sona nanpa la ona li sona mute.
Tom is suffering.	jan Ton li pilin ike.
I need flour.	mi wile e ko pan.
The apple juice is very tasty.	telo pi kili loje li pona mute tawa uta.
Tom is an obsessive checker and gets up several times every night to make sure the front door is locked.	jan Ton li wile lawa e ale. tenpo pimeja ale la ona li kama tan supa lape li lukin wawa e ni: lupa li sinpin tomo li open ala.
I'm a mother.	mi mama meli.
What do you want to say?	sina wile toki e seme?
Let's stay up all night!	mi o lape ala!
He has very bad luck.	mije ni li jo ala kin e nasa pona.
Be silent in the library, boys.	mije lili o kalama ala lon tomo lipu.
That eagle is beautiful.	waso wawa ni li pona lukin.
Don't expose photos to the sun.	o pana ala e sitelen pi ilo sitelen lon suno.
Tom looks pale.	mi lukin e ni: jan Ton li walo.
He's a Frenchman.	ona li jan pi ma Kanse.
I'm ugly.	mi ike lukin.
Daniel is the only child of Jacob.	jan Tanijelo li jan lili pi wan taso, pi jan Jakopu.
Tom hasn't died. He is alive.	jan Ton li moli ala. ona li lon.
Do you speak Macedonian?	sina toki ala toki kepeken toki Maketonija?
Mary ran.	jan Mewi li tawa wawa.
There is milk in the refrigerator.	telo walo li lon poki lete.
Pepper or salt?	ko pimeja anu ko walo?
The sheets were changed yesterday.	jan li ante e len pi supa lape lon tenpo suno pini.
Did you want to drive?	sina wile lawa e tomo tawa anu seme?
If you enjoyed studying Russian, you will certainly enjoy Polish too.	kama sona pi toki Losi li pona tawa sina la kama sona pi toki Posuka kin li pona tawa sina.
Why do you think I told her about it?	pilin sina la mi toki e ona tawa ona tan seme?
Is this color brown?	kule ni li jelo pimeja anu seme?
Mary, our friendship is very important to me.	jan Mewi o, sina jan pona tawa mi, la ni li suli mute tawa mi.
Our financial problems are serious.	ike mani pi mi mute li ike.
I like elephants.	soweli suli li pona tawa mi.
Talk with your parents!	o toki tawa mama sina!
Give me your money.	o pana e mani sina tawa mi.
You won't find everything in a school textbook.	jan li lukin ala e ale lon lipu sitelen pi tomo sona.
What a man!	ona li mije a!
Tom had lots of fun at the party.	jan Ton li jo e musi mute lon musi kulupu.
We cannot play outside because it is raining.	mi ken ala musi lon ma tan ni: telo li kama tan sewi.
"Can you make me breakfast? ""Like your fat ass needs breakfast!"""	"sina ken ala ken pali e moku open tawa mi? ""sina suli li wile e moku open kin a!"""
I don't understand what he means.	ona li wile toki e ijo. taso mi ken ala kama sona e ni.
Cinema is the seventh art.	sitelen tawa li musi nanpa luka tu.
Keep stirring.	o awen pi tawa sike.
We are going downtown to eat pizza.	mi tawa insa pi ma tomo tan ni: mi wile moku e pan sike.
